"","site.year","MxDAT","MnDAT","MxDMT","MnDMT","MnDNT","NDNT","MxWMT","MxWAT","CDD","WAT5","WAT25","WAT50","WAT75","WAT95","MA7d_DMT","MA7d_DAT","DELTA_MAX","SIGMA_MN","SIGMA_MIN","SIGMA_MAX","CV_MN","CV_MIN","CV_MAX","RNG","SUM_13","SUM_18","SUM_20","SUM7d_13","SUM7d_18","SUM_event13","SUM_event18","SUM_MA7d_13","SUM_MA7d_18","SUM_MA7d_20","DUR_mx13","DUR_mn13","DUR_mx18","DUR_mn18","DUR_mx20","DUR_mn20","MxDMT_jd","MA7d_DMT_jd","WDMT_jd","D_RNG","site","year"
"50","Little Willow_2008",12.55,10.328125,9.17780380590271,7.05246222351532,1.9989538661892,0.855256123287506,7.49453335462643,10.7042857142857,495.75,9.61942857142857,10.2364285714286,10.5,10.6467857142857,10.6905714285714,7.97625406933802,11.1785714285714,8.21418893665602,0.746019813829787,0.227381671053716,1.28955642498213,0.0836283822416286,0.238547547394747,0.161019845745646,8.3225476826152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.05350835732613,"Little Willow","2008"
"51","Little Willow_2009",16.21334375,12.3186306416667,9.08176744409334,7.22432086969049,2.08016666717417,1.06294471240622,7.52408591649151,13.0979672614286,591.2942708,10.6316257410714,11.3962369778571,12.5316480657143,12.9136629457143,13.0520829607143,7.77631641790838,14.5627336314286,6.73970920303144,2.25931418895696,0.2023075285737,1.02399766872993,0.122018556030588,0.216225987617613,0.140072363563542,8.01882273168712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.14415420251632,"Little Willow","2009"
"52","Little Willow_2010",13.81751042,11.1694375004792,9.54722815235059,7.15979713671988,1.91424885788843,0.607444855699107,7.62808706332717,12.0470372028571,536.133000023,10.5560777525,10.7372064740357,10.9633608637857,11.4562797628571,11.9386514142857,7.75310276300778,12.32664137,7.96243544981523,1.03228817538416,0.260344254457798,1.00420577447387,0.0909639213412156,0.266548106772671,0.139962161171804,8.93978329665148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.24554827883145,"Little Willow","2010"
"53","Little Willow_2011",14.2295625,10.8839537758125,9.41416347802723,7.00724043898532,2.02938642452742,0.847961189944338,7.95975020373258,12.51128125,522.429781239,9.60023660660714,10.0004170383571,10.6885059521429,11.9593883934643,12.4496078871429,8.02559997083154,12.5514092257143,8.56620228808289,2.21397635381791,0.235660238020849,1.18201012394608,0.136709847989049,0.23920949000036,0.15515421504809,8.56620228808289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.9778540144579,"Little Willow","2011"
"54","Little Willow_2012",13.87,11.6097916666667,10.0645238926981,7.12302999684191,2.03665296735412,1.01929115217757,7.61819683901561,12.8442857142857,557.27,10.9810714285714,11.6392857142857,12.0321428571429,12.1046428571429,12.6646428571429,8.0125550655776,13.3385714285714,7.60995782294708,2.01902335992908,0.287135499402605,1.27934780573899,0.122390087508441,0.263103369580461,0.158792337223029,9.04523274052055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.08637702948779,"Little Willow","2012"
"55","Little Willow_2013",17.74,13.459375,9.61880935400793,7.07779653739649,1.94322143937593,0.621248161756376,7.69622520918129,16.73,646.05,10.1322857142857,11.9242857142857,13.6971428571429,15.1336904761905,16.5187142857143,7.69622520918129,17.1828571428571,7.66836488808573,6.41132938829787,0.257166896445105,1.11583657018619,0.188126142932185,0.260966786944102,0.149245835438401,8.99756119225155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.13457509802056,"Little Willow","2013"
"56","Little Willow_2014",13.77896875,12.0914891495,9.02929463268146,7.11234261813907,1.89862967493457,0.912544810318284,7.55050509743264,12.5865684528571,580.391479176,11.0081811749643,12.1299360121429,12.2368385414286,12.4509631696429,12.5685435271429,7.55050509743264,13.1098839285714,7.18936965107734,1.33138088672626,0.189663909923766,0.68297234902833,0.0954270214533351,0.229378170850407,0.116195388165938,8.11674982236318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.2137129432045,"Little Willow","2014"
"57","Little Willow_2015",16.65498958,12.86035156275,9.17390247112664,6.80138408875092,2.07490744508286,0.884969443006312,7.32910441837743,15.7119895842857,617.296875012,10.8464646574286,12.0143634664286,13.3901316971429,14.2249914432143,15.3899434528571,7.64175331316372,15.7119895842857,7.35038994618291,4.27049132255367,0.265946684782811,1.33716958722872,0.160688975126276,0.248541297625063,0.170018407549311,8.28893302812032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.72647664366807,"Little Willow","2015"
"58","Montana_2008",12.27342708,10.65874587675,9.17250012907334,7.18099050940091,1.94950590082044,0.588601577933951,7.71284046980676,11.0048211816667,511.619802084,10.1238096727571,10.4795267855,10.8250848224286,10.9380654752857,10.9922935769095,7.92860254891598,11.2828720228571,7.65240952999136,0.432455351354482,0.268044709442493,0.90947008119121,0.0616970685753967,0.26557003193192,0.132803602343558,8.58389855113939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.23148460858047,"Montana","2008"
"59","Montana_2009",15.23129167,12.44771267375,9.30888335087111,6.88903007931667,2.03915847720269,1.135911580532,7.06466959091299,13.42823512,597.49020834,10.8204739585714,11.6325215767857,12.5824166664286,13.2041287210714,13.3915409235714,7.27235619464887,14.3109345228571,7.32836539711869,1.81084464974209,0.163307024761487,0.998723895055962,0.108106309566084,0.198176180627127,0.145065667058555,8.17297177033912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.84987160211398,"Montana","2009"
"60","Montana_2010",13.58385417,11.4960590283333,9.48365406783546,6.77536327910138,2.02420480794031,1.04066393225615,7.05706300676044,12.3717440485714,551.81083336,10.8777663689286,11.33353497,11.3859598221429,11.4537194946429,12.1456153282143,7.34744547336479,12.4143839285714,7.98473079355287,0.656965725430324,0.190285709511047,0.996001911758436,0.0705053984367476,0.215500675038432,0.147298220431157,8.44299013557931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.75115847116107,"Montana","2010"
"61","Montana_2011",14.068,11.3002921005417,9.6328439945096,7.07319895462854,1.99280464787856,0.719372625241149,7.49693110759572,12.4671071414286,542.414020826,10.2847477682143,10.5514308039286,11.2959985121429,12.2458273796429,12.4609084807143,7.59402301688338,12.72946726,7.62764301745112,1.3531049126205,0.207035594156008,1.18471035974973,0.102938080519276,0.228327268438041,0.153882849264174,8.91347136926845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.08039430674998,"Montana","2011"
"62","Moose (Su)_2008",16.88,12.6765079365079,9.02669502369221,6.76920301832524,1.95957141284738,0.893649520331568,7.22820214989673,13.805,798.62,11.9962857142857,12.2228571428571,12.6642857142857,12.9571428571429,13.6561428571429,7.46512953966588,14.5971428571429,7.32430025964362,1.20156825396825,0.246273754922004,1.2903923567445,0.0864718180680216,0.253249135150071,0.167812130671629,8.13304550336064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.80963160547787,"Moose (Su)","2008"
"63","Moose (Su)_2009",16.57,13.2986956521739,9.39885487143668,7.00431725677782,1.99615142814312,0.990371929650314,7.45759627205089,14.8185714285714,611.74,11.7185714285714,12.5585714285714,13.2835714285714,14.0364285714286,14.6392857142857,7.69083635427982,15.4757142857143,7.99811364808509,2.27411381642512,0.279272574100494,1.11018757928514,0.113395821419927,0.264740667911018,0.150429278698683,8.40848294178636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.0081658286347,"Moose (Su)","2009"
"64","Moose (Su)_2010",15.92,12.898064516129,8.86219504431796,6.98792997993634,2.04412375566139,1.00610275605257,7.36888782096628,14.4342857142857,799.68,11.8664285714286,12.1753571428571,12.4085714285714,13.8842857142857,14.2732857142857,7.45433992640217,14.8528571428571,7.2269795852816,1.41930766790058,0.172986476560798,1.06588105938626,0.0923663388238354,0.203469300049915,0.147742630708793,7.85609228826539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.94380622427495,"Moose (Su)","2010"
"65","Moose (Su)_2011",12.92,11.9360714285714,9.37434402382518,7.0339058718772,2.14109424667399,1.15332810938395,7.55405086990783,12.5328571428571,334.21,11.5451428571429,11.8285714285714,12.1828571428571,12.3578571428571,12.4978571428571,7.66115693177762,12.5457142857143,7.36720504776508,0.415054365079365,0.308216620541501,0.806484539667744,0.0539748052191808,0.25929386580765,0.127673707773642,8.22101591444123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.89281162520321,"Moose (Su)","2011"
"66","Moose (Su)_2012",15.89877083,13.158791997619,9.29175453252274,6.98323117131006,1.89034836335964,0.726454700331889,7.59773326561758,14.3487961314286,829.00389585,11.050895983,12.3255461328571,13.5647321428571,14.2930163685714,14.3371145834286,7.79377111525288,14.5624464285714,7.546434079006,2.24121200798759,0.286415943704767,1.12061140975106,0.11376939491668,0.283111003602263,0.151590191273966,8.56529983219085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.09288280795042,"Moose (Su)","2012"
"67","NF Campbell_2008",11.83083333,10.1080880376129,8.45524438210113,6.85057605865811,1.97467707501175,0.656009949745763,7.38498082480048,10.5710119067143,626.701458332,9.52842261891428,10.14407738,10.1716964275714,10.2586160722857,10.4461488108857,7.38498082480048,10.6981696442857,6.88627024534525,0.470557851056024,0.290773943509366,0.79681434632693,0.0678636940567952,0.273074821826472,0.130302119475199,7.79923443235537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.87589898364636,"NF Campbell","2008"
"68","NF Campbell_2009",15.82947917,12.4489077624194,9.38465628452736,7.06468722820964,2.03933938666623,0.948137448182917,7.76793199198496,15.0590133928571,771.83228127,10.8667549859286,11.4243582592857,12.0945186014286,12.8736465778571,14.9156842258571,7.90333247804917,15.2678556557143,7.54418673057653,2.38619049411753,0.229376197985684,0.956894666210851,0.124085577565815,0.234846811341621,0.138464718666329,8.43651883634444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.02534784154341,"NF Campbell","2009"
"69","NF Campbell_2010",12.58292708,11.0302913308871,9.56509088588049,7.00630046350627,1.99898111534569,0.920354788889556,7.73044749190097,11.7996116071429,683.878062515,10.3247601186643,10.8948690485714,10.9982008942857,11.6264985121429,11.7459892111429,8.04498284342447,12.1468854171429,7.95867421287207,0.580903976127023,0.29699664560044,1.22290786976108,0.0690979545377221,0.272625880247152,0.157836743490331,8.64473609699093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.00731934816059,"NF Campbell","2010"
"70","NF Campbell_2011",13.99,11.4183870967742,9.20649411315505,6.97682482787889,1.92959755092586,0.866674856781967,7.74779766660053,13.1428571428571,707.94,9.74942857142857,10.5089285714286,11.8278571428571,12.4735714285714,12.9093571428571,7.74779766660053,13.2285714285714,7.50345889546486,2.09788915917504,0.300683782126758,1.20050195144741,0.126848842131264,0.284176566657031,0.157044820033405,8.33981925637308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.04722727695302,"NF Campbell","2011"
"71","NF Campbell_2012",12.3454375,9.99798168703226,9.21190751667654,7.02621964132033,2.01518787768388,1.11584109754038,7.28160614580841,11.3391770828571,619.874864596,8.50730386885714,9.60039248535714,10.2860275307143,10.6795833330714,11.1088958331571,7.68966516900454,11.6302723214286,6.88891542257553,1.43486534342862,0.267113968131657,0.760271263019816,0.119810046335573,0.256467747515537,0.124097366628304,8.09606641913616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.01103176363644,"NF Campbell","2012"
"72","NF Campbell_2013",15.93,12.3553225806452,9.19986576581185,7.01935973929789,1.97067601252736,0.684788293928075,7.71614552002613,14.9542857142857,766.03,9.73885714285714,11.18,12.19,13.5371428571429,14.9382857142857,7.81994786991103,15.5042857142857,6.76914786858607,3.79398923849815,0.212349774614725,0.820443371398294,0.157649994025006,0.233835622303904,0.129040728110884,8.51507747188378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.04868372677053,"NF Campbell","2013"
"73","NF Campbell_2014",14.54932292,12.3189719424677,9.2737436373971,6.98438421152963,2.03775573219749,0.876375820024386,7.48170348649578,13.0552276771429,763.776260433,11.2171508939214,11.893476935,12.4028497028571,12.7930431546429,13.0509271571429,7.67604614748629,13.3382574414286,7.26310602774154,1.09657298865876,0.236853246124225,1.03855223434137,0.0850049675442069,0.238829267764848,0.145910333557593,8.39736781737271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.94662847933215,"NF Campbell","2014"
"74","NF Campbell_2015",15.88386458,13.4662763778548,9.73697025232025,6.76808065078202,2.01380262015474,1.06618274655272,7.35611091211275,15.7031413671429,834.909135427,11.4263013400786,13.3027630214286,13.8800364585714,14.4329888389286,15.3251028261429,7.50716616874989,15.7031413671429,7.9234310394515,2.99182187293848,0.241230663819095,1.1627325417727,0.128445928628142,0.243893010459807,0.159321500666563,8.67078750576752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.75427803062727,"NF Campbell","2015"
"75","Ninilchik_2002",15.75,12.758125,8.8818708752534,6.98218689897865,1.98914145413544,0.765540428797402,7.15087137536406,14.42,612.39,10.9135714285714,11.9935714285714,12.6657142857143,13.9566666666667,14.336,7.44116636643389,14.9942857142857,7.37410114617155,2.27526236702128,0.222139897460887,0.718202690261597,0.118230326494923,0.236945036325656,0.121375782832331,8.116330446456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.99304544484321,"Ninilchik","2002"
"76","Ninilchik_2003",17.86,13.5554166666667,9.48570963398239,7.18393057500689,1.97318033649421,0.613139297462181,7.46592495836988,15.2071428571429,650.66,11.1192857142857,11.9232142857143,13.765,14.6146428571429,15.1221428571429,7.73989061993539,15.8957142857143,8.13029487348884,4.07765514184397,0.348846784587839,0.814640220720247,0.148967790147764,0.299330232675088,0.125637937272666,8.87257033652021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.21075023851268,"Ninilchik","2003"
"77","Ninilchik_2004",16.08489583,14.1833940970833,9.27157551831141,7.21694879091636,2.01849946364508,1.03678022928177,7.96575538562675,15.2336755957143,680.80291666,12.8519419635714,13.4995721725,14.4191071421429,15.0175930060714,15.1808072921429,7.96575538562675,15.4034375,8.23479528902964,1.52150339710845,0.214348240261301,0.855180112715441,0.0869673612325661,0.2293672052292,0.128137183165668,8.23479528902964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.19844932727127,"Ninilchik","2004"
"78","Ninilchik_2005",15.89,13.5339583333333,9.36574305722984,7.11990943066011,2.01067490296042,1.08002222702597,7.82871961792153,15.12,649.63,12.2939285714286,12.9653571428571,13.3921428571429,14.5689285714286,15.0510714285714,8.14573986881746,15.12,7.65294273516566,1.85544144503546,0.235963696516434,1.37634422569021,0.10064652657923,0.241590992724997,0.164774143705351,8.28572083020386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.10923452769969,"Ninilchik","2005"
"79","Ninilchik_2006",14.23739583,11.409691839625,8.64430851265484,6.87959977346709,1.8333300260341,0.981406842353197,7.11066171191667,12.5301041671429,547.665208302,10.1016629463571,11.1910974696429,11.89127232,12.2622507428571,12.4902678571429,7.55281201425773,13.07955357,6.85606033108212,2.04732944532515,0.295117548972615,0.98038049380528,0.125406472354368,0.296317203486802,0.143924310426104,7.66290167030164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.04626974743299,"Ninilchik","2006"
"80","Ninilchik_2007",15.84177083,12.4400173616667,9.05035286816909,6.92299615994933,2.00872242960567,0.937604828628019,7.51196850462435,13.39044643,597.12083336,10.963677084,11.4401934519048,13.1600446428571,13.2862202392857,13.3881651798571,7.55758479417458,14.2808035728571,7.80865597193938,2.38376713959875,0.308300998798156,0.888088822547049,0.124111186614321,0.276418774295808,0.136123814752908,8.11274803954107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.91427373034366,"Ninilchik","2007"
"81","Ninilchik_2008",13.66,11.1254166666667,8.50801988356121,6.82888369161223,2.03248442287329,0.902480473990454,7.36373358061122,12.13,534.02,10.492,10.565,10.9028571428571,11.6311904761905,12.1017142857143,7.42355272102122,12.5614285714286,7.60553940957075,1.17792322695035,0.270511387918086,0.846017376193735,0.0975533544848715,0.255897209782488,0.134691418145315,7.60553940957075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.79639926873894,"Ninilchik","2008"
"82","Ninilchik_2009",15.08173958,11.7016766490625,9.37295308943167,7.02666673897106,1.93018745056611,0.981998741738904,7.52423817638301,12.0783720257143,561.680479155,10.5011711306071,11.1404014132857,11.778706845,11.8362924092857,12.0205610128571,7.68101569978692,13.4734360114286,7.77902374144917,1.6346979478374,0.205786523235534,1.3479837822053,0.109262382340672,0.235022248678569,0.165231550150614,8.39095434769276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.09647928840495,"Ninilchik","2009"
"83","Ninilchik_2010",14.36,11.3475,8.25270948341863,6.77975778870407,2.00334918987912,0.996944267779527,7.13752882645972,11.8771428571429,544.68,10.4917857142857,11.1360714285714,11.21,11.6171428571429,11.84,7.35490862723249,12.9842857142857,7.21331587753639,1.00106595744681,0.249795188059202,0.728973768846377,0.0881720940088913,0.249479795444067,0.125933644470797,7.2557652156391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.77640859882495,"Ninilchik","2010"
"84","Ninilchik_2011",15.65377083,12.3733778211875,8.95002254513861,6.80470259157491,2.08161339898946,1.07736803862188,7.30944706573404,14.3541711314286,593.922135417,10.6905487353571,11.9222805064286,12.3129255942857,13.2553028271429,14.1574386164286,7.34850800354919,14.54008631,7.73060792564717,2.92375980918433,0.231491762996245,0.903501735978081,0.138191894793678,0.231136054996181,0.139686793133279,7.87265450651673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.72308919258545,"Ninilchik","2011"
"85","Ninilchik_2012",14.6,12.116976744186,9.06073047775879,7.01279617509339,1.96974738540178,0.712971318103436,7.73913004286006,13.0071428571429,521.03,10.9482857142857,11.4957142857143,12.4528571428571,12.5985714285714,12.9254285714286,7.96500896491314,13.5042857142857,7.38338797407625,1.66545968992248,0.284605492564284,1.10177387952941,0.106505684646907,0.27083894033036,0.149676982645543,8.34775915965536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.04304878969161,"Ninilchik","2012"
"86","Ninilchik_2013",17.5,13.4260416666667,8.66135842919965,7.09962548277557,1.95090265262081,0.928838667111081,8.05052752326363,16.2585714285714,644.45,11.0775714285714,11.4657142857143,12.2428571428571,15.9534523809524,16.2045,7.79237471160205,16.6185714285714,7.20774662550297,5.77693506205674,0.197134477324868,0.764941114073474,0.17901966999092,0.227586079026537,0.123190881386244,7.73251976208857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.14872283015476,"Ninilchik","2013"
"87","Ninilchik_2014",15.17439583,12.8709678820833,9.28470874393277,7.0959661941791,1.91506503958145,0.893926981896343,7.55309531184598,14.05942262,617.80645834,11.2164456835714,12.4474512653571,12.7378742564286,13.4580215771429,13.9661882446429,7.67309595225704,14.8194211328571,7.4594522728771,1.95256818678041,0.224957046984632,1.02893365121315,0.108565515273229,0.247665933327372,0.142949337745952,8.39078176203643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.18090115459765,"Ninilchik","2014"
"88","Ninilchik_2015",15.39628125,13.1323444008125,8.6463161853799,6.90255851601625,2.02139091871593,1.39053000888921,7.44943329550674,15.09576488,630.352531239,11.8151688985357,12.3213649560714,13.7249657735714,14.1244840028571,14.8599925589286,7.54930932068272,15.0959672614286,7.04327409090499,2.53896413559684,0.189231187040559,0.58322334663021,0.121334979019107,0.215201872856476,0.110638773646131,7.25578617649069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.88116759730032,"Ninilchik","2015"
"89","Rabbit_2008",7.915208333,6.87690692209677,9.57344896740013,7.07955806849065,1.97754279121867,1.17666174248911,8.15837525697124,7.46325892857143,426.36822917,6.13342708341429,6.48025297628571,7.121845238,7.25148809528571,7.41652678577143,8.15837525697124,7.54882440471429,7.49871368523767,0.35442585718692,0.200675443234545,1.00975098677,0.0865704256612871,0.226527653138747,0.141938756069404,8.39678722491103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.10201527727197,"Rabbit","2008"
"90","Rabbit_2009",11.66370833,9.66710013427419,9.18084691563033,7.03384127668576,2.02795520091144,1.12031275722885,7.36028963061232,11.0896681557143,599.360208325,8.60768906251429,9.09949627946429,9.46868749992857,10.4744073649643,11.0481889887143,7.50611467377707,11.3416205357143,7.12608537384165,0.97638092517091,0.2951670472366,0.917498078340185,0.102214715933722,0.26790176725706,0.136178961431718,8.06053415840148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.00588607577432,"Rabbit","2009"
"91","Rabbit_2010",10.20323958,8.41073958333871,8.67230873524118,6.98419413282797,2.02406516987675,1.03508081880501,7.48849270209839,9.20201339242857,521.465854167,7.96533400302143,8.27176078878571,8.54608556564286,8.69337760428571,9.05134828837857,7.51509826139566,9.36232589242857,7.45118652965034,0.43911730527247,0.249815807472089,0.864645552590806,0.078787276824793,0.246936601138753,0.133138222187171,7.63722791643617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.96012896295122,"Rabbit","2010"
"92","Resurrection_2008",7.88,6.97,8.92811829124929,7.09659563833292,1.94150539896266,0.777138148437012,7.55760408956925,7.47142857142857,313.65,6.26964285714286,6.95142857142857,7.17857142857143,7.38107142857143,7.4525,7.70859181513413,7.50857142857143,7.38886829120545,0.403740909090909,0.281237491397961,1.1428951566646,0.0911629982461964,0.273147987545659,0.150644450003273,8.15098014281228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.15509023937026,"Resurrection","2008"
"93","Resurrection_2009",11.55733333,9.62769509541667,8.97313952665039,6.77129694937601,1.97364880870417,0.891963034247516,7.12662558128405,10.1041056548571,462.12936458,8.89630096728571,9.11213392860714,9.53521279707143,9.96840327385714,10.0799393602857,7.20643935861092,10.461891369,7.02858195436545,0.540304449978919,0.330593695263585,0.724541419829109,0.0763478733313447,0.291324766245113,0.125707083076594,8.08117649240288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.79764814067184,"Resurrection","2009"
"94","Resurrection_2010",9.379760417,8.21816493052083,9.86159181140889,6.89087881666491,1.93081122795554,0.860668939557575,7.26117649413911,8.71283333328571,394.471916665,7.76779092267857,7.95971354157143,8.32529836292857,8.43866108625,8.65273846721428,7.690092120285,8.84700148814286,8.19123422021232,0.281199537312504,0.204018263338578,1.37260085092583,0.0645256588984023,0.233934732970692,0.170019024262662,9.00092287185132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.96006758870938,"Resurrection","2010"
"95","Resurrection_2011",10.32813542,8.52989431427083,9.22028587957479,7.02041690039589,1.99628066393091,1.17378999366045,7.52138807568044,9.40942261942857,409.434927085,7.87561086310714,8.13390736610714,8.54386532728571,9.06887239575,9.34419605682143,7.65340674409217,9.47973958371429,7.12274332406982,0.612656110038482,0.178274690274473,0.866708282135443,0.0917623937621832,0.211506269395311,0.132609174110813,8.04649588591434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.02413623646498,"Resurrection","2011"
"96","Resurrection_2012",9.330885417,7.7197007379375,9.00118684177239,7.02777906815043,2.03973800795165,0.959054162699736,7.43576843363364,8.643511905,370.545635421,7.3176930805,7.39145498525,7.55104315478571,7.95971279767857,8.49846279782143,7.48614307886779,8.78218154785714,7.80944836275483,0.51595708426477,0.337278169287284,1.4485025901995,0.0930478462551945,0.284721148895419,0.171254320892043,8.04213267907266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.98804106019878,"Resurrection","2012"
"97","Russian_2015",13.91,12.3774193548387,9.08197826376696,7.06525096084996,2.07579112591607,1.07652104873878,7.2896138656736,13.5,383.7,11.6913571428571,12.1139285714286,12.5485714285714,12.9803571428571,13.3960714285714,7.61602573706009,13.5,7.33719193601755,1.14005311827957,0.267848158391775,1.05579993646263,0.0862645652713914,0.249322045534527,0.145433087103782,8.00545721502818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.98945983493389,"Russian","2015"
"98","Ship_2008",9.543541667,8.57654401872581,9.21343825488099,7.17526685193269,2.00499508988901,1.15444408239535,7.70734922265215,9.15894345242857,531.745729161,8.0393482142,8.49324404742857,8.54157738085714,8.71418154757143,9.06118154757143,8.08484979157833,9.15894345242857,7.52732169000336,0.32292479105159,0.211274550475544,0.861539116672751,0.0662580076459363,0.229250493784158,0.129359832024038,8.05899417248564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.17027176204368,"Ship","2008"
"99","Ship_2009",13.21057292,10.6515522512903,9.47047234518052,6.99745284810112,1.95791963351684,0.866866201769454,7.66989274342608,12.5469166657143,660.39623958,9.40200825883572,9.82025781289286,10.4276778269286,11.18703571575,12.3960145827143,7.89121804193692,12.6339315457143,7.94331833091676,1.32291934364408,0.254042338083455,1.11468934466544,0.10798260025749,0.257429426492054,0.15088183046091,8.60360614341107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.03953321458428,"Ship","2009"
"100","Ship_2010",10.936875,9.5972683131129,8.86697887622022,6.7879177946988,1.98221284607796,1.07440835212536,7.40607842600449,10.2192678575714,595.030635413,9.15889486636429,9.53638913735714,9.71099851142857,9.83516927028571,10.1331235864214,7.40607842600449,10.3703616081429,7.06068559644403,0.379783493279367,0.204817076942572,0.830432975608583,0.0642126222827969,0.22831413286205,0.134250440375203,7.79257052409486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.80570494862083,"Ship","2010"
"101","Ship_2011",11.60090625,9.76999949633871,8.90728580973217,6.96949684336694,2.02023904142965,1.20428714132182,7.65437093450843,10.8046041671429,605.739968773,8.88850691957857,9.24748809485714,10.1338943462143,10.37376079,10.6575359376429,7.79397967092841,10.88234375,7.24111766523883,0.856618283033269,0.264131048909356,1.01120942382159,0.0947325283243047,0.254394061089823,0.14428431715095,7.70299866841035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.94925780193729,"Ship","2011"
"102","Stariski_2003",17.35,14.2385454545455,9.01702533763658,7.0646221420259,1.96337365856969,0.895167497025167,7.52787116744938,15.6657142857143,783.12,11.8655714285714,13.9478571428571,15.1271428571429,15.2921428571429,15.5748571428571,7.71229522212664,16.0928571428571,7.79883861769295,3.11833117845118,0.279078213762082,0.984939864889084,0.124021075301506,0.26906673405856,0.140480459679015,8.12185784061141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.10124848345621,"Stariski","2003"
